Location,Symbol Text,Description,Part Number,Quantity,Manufacturer,Notes,Number,Drawing Number,Equipment,Order Number
 CONTROL PANEL,SR291,SOCKET,P7SA-14F-ND,1,OMRON,UL,226,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,SR292,SAFETY RELAY,G7SA-4A2B DC24V,1,OMRON,UL,226,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,SR292,SOCKET,P7SA-14F-ND,1,OMRON,UL,226,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,SR293,SAFETY RELAY,G7SA-4A2B DC24V,1,OMRON,UL,226,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,SR293,SOCKET,P7SA-14F-ND,1,OMRON,UL,226,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,AIR91,AIR-CONDITIONER,ENC-AR2200EX-CU,1,APISTE,UL,227,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,AIR150,"AIR-CONDITIONER AC200V, 60Hz",ENC-AR1120EX-CU,1,APISTE,UL,228,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,DS154,DOOR SWITCH,Z-15GW2-B,1,OMRON,RU,229,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,DS154,COVER,AP-B,1,OMRON,RU,229,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,DS155,DOOR SWITCH,Z-15GW2-B,1,OMRON,RU,229,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,DS155,COVER,AP-B,1,OMRON,RU,229,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,LED154,LED WORK LIGHT DC24V,CLA3S-24-CD-30,1,PATLITE,UL,230,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,LED155,LED WORK LIGHT DC24V,CLA3S-24-CD-30,1,PATLITE,UL,230,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,ELB151,EARTH LEAKAGE BREAKER,QCGF1015 1P 120VAC 15AT 5mA,1,MOELLER,UL,231,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,ELB151,DIN Rail Adapter,QCDINADAPT,1,MOELLER,UL,231,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,ELB152,EARTH LEAKAGE BREAKER,QCGF1015 1P 120VAC 15AT 5mA,1,MOELLER,UL,231,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,ELB152,DIN Rail Adapter,QCDINADAPT,1,MOELLER,UL,231,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,CON150,OUTLET,WN1101,1,Panasonic,RU,232,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,CON151,OUTLET,WN9501,1,Panasonic,RU,233,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,CON151,OUTLET,WN3900,1,Panasonic,RU,233,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,CON151,OUTLET,WK3001W,1,Panasonic,RU,233,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,AMP20,CONVERTER FOR THERMO SENSITIVE REGISTER,MR-J3-LM01,1,MITSUBISH,●,235,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,AMP300,SAFETY RELAY TERMINAL,SL-R11E DC24V,1,KEYENCE,UL,236,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,SR300,SAFETY RELAY,G7SA-4A2B DC24V,2,OMRON,UL,237,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,SR300,SOCKET,P7SA-14F-ND,2,OMRON,UL,237,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,RACK360,BASE UNIT,F3BU09-ON/D2,1,YOKOGAWA,UL,238,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,RACK360,POWER UNIT,F3PU30-0S,1,YOKOGAWA,UL,239,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,RACK360,CPU UNIT,F3RP61-2R/Z,1,UBE,UL,240,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,RACK360,S-DDV/JUNKWare,(JUNK-RT),1,UBE,UL,241,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,RACK360,INTERRUPT UNIT,YF31NT-U Rev. 2. 1,1,UBE,UL,242,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,RACK360,DIO (32/32) UNIT,F3WD64-3P,1,YOKOGAWA,UL,243,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,RACK360,COUNTER (2ch) UNIT,F3XP02-0H,1,YOKOGAWA,UL,244,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,RACK360,DA (4ch) UNIT,F3DA04-6R,1,YOKOGAWA,UL,245,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,RACK360,AD (8ch) UNIT,F3AD08-5R,1,YOKOGAWA,UL,246,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,CN380,CONNECTOR,FCN-361J024-AU,1,INTERFACE,HS-DDV,247,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,CN380,COVER,FCN-360C024-B,1,INTERFACE,HS-DDV,247,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,CN410,CONNECTOR,FCN-361J040-AU,3,INTERFACE,HS-DDV,248,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,CN411,CONNECTOR,FCN-361J040-AU,3,INTERFACE,HS-DDV,248,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,CN440,COVER,FCN-360C040-B,3,INTERFACE,HS-DDV,248,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,CN441,COVER,FCN-360C040-B,3,INTERFACE,HS-DDV,248,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,AMP390,信号変換器,WSP-DEW36PP-DX CE,2,WATANABE,,249,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,AMP391,信号変換器,WSP-DEW36PP-DX CE,2,WATANABE,,249,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,HUB370,SWITCHING HUB,IE-SW-BL05-5TX DC24V,1,Weidmuller,UL,251,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,CAB370,LAN CABLE,IE-C6FP8LB0020M40M40-B,2,Weidmuller,UL 1581 FT2,252,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,CAB371,LAN CABLE,IE-C6FP8LB0020M40M40-B,2,Weidmuller,UL 1581 FT2,252,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,CAB372,LAN CABLE,IE-C6FP8LD0300M40M40-D,1,Weidmuller,UL 1581 FT2,253,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,CAB373,LAN CABLE,IE-C6FP8LB0030M40M40-B,2,Weidmuller,UL 1581 FT2,254,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,CAB492,LAN CABLE,IE-C6FP8LB0030M40M40-B,2,Weidmuller,UL 1581 FT2,254,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,CON370,LAN RECEPTACLE,NR3160W,1,Panasonic,,255,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,CON370,LAN RECEPTACLE,WN9501,1,Panasonic,,255,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,CON370,LAN RECEPTACLE,WN3900,1,Panasonic,,255,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,CAB580,DEVICE NET CABLE,DCA1-5C10,1,OMRON,,256,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,PLC1,POWER UNIT,CJ1W-PA205R,1,OMRON,UL,258,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,PLC1,CPU UNIT,CJ2M-CPU35,1,OMRON,UL,259,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,PLC1,I/O CONTOROL UNIT,CJ1W-IC101,1,OMRON,UL,260,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,PLC1,CABLE,CS1W-CN313 0.3m,1,OMRON,UL,261,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,PLC1,DC INPUT UNIT,CJ1W-ID211,1,OMRON,UL,262,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,PLC1,DC OUTPUT UNIT,CJ1W-OD211,1,OMRON,UL,263,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,PLC1,A/D INPUT UNIT,CJ1W-AD041-V1,2,OMRON,UL,264,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,PLC1,D/A OUTPUT UNIT,CJ1W-DA08V,1,OMRON,UL,265,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,PLC1,TEMPERATURE CTL UNIT,CJ1W-TC002,1,OMRON,UL,266,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,PLC1,TEMPERATURE CTL UNIT,CJ1W-TC102,1,OMRON,UL,267,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,PLC1,COUNTER UNIT,CJ1W-CT021,1,OMRON,UL,268,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,PLC1,COMPOBUS UNIT,CJ1W-SRM21,1,OMRON,UL,269,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,PLC1,CONTROLLER LINK UNIT,CJ1W-CLK23,1,OMRON,UL,270,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,"PLC2, 3",POWER UNIT,CJ1W-PA202,2,OMRON,UL,271,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,"PLC2, 3",I/O CONTOROL UNIT,CJ1W-II101,2,OMRON,UL,272,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,PLC2,CABLE,CS1W-CN713 0.7m,1,OMRON,UL,273,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,"PLC2, 3",DC INPUT UNIT,CJ1W-ID261,6,OMRON,UL,274,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,PLC 2,DC OUTPUT UNIT,CJ1W-OD261,2,OMRON,UL,275,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,PLC 2,DC OUTPUT UNIT,CJ1W-OD262,2,OMRON,UL,276,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,PLC3,FL-NET UNIT,CJ1W-FLN22,1,OMRON,UL,277,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,CAB503,USB CABLE,"DUPBB, 2m",1,DIATREND,,278,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,CON500,USB adapter,AD-USB6,1,SANWA,,279,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,CAB591,CONTROLLER LINK CABLE,ESN 0.5x1P 1P-99-0878B,1,NIHON ELECTRIC WIRE,UL,280,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,TBC700,CONNECTOR CONVERTED TERMINAL BLOCK,PCN-1T40,4,TOYOGIKEN,UL,282,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,TBC720,CONNECTOR CONVERTED TERMINAL BLOCK,PCN-1T40,4,TOYOGIKEN,UL,282,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,TBC740,CONNECTOR CONVERTED TERMINAL BLOCK,PCN-1T40,4,TOYOGIKEN,UL,282,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,TBC760,CONNECTOR CONVERTED TERMINAL BLOCK,PCN-1T40,4,TOYOGIKEN,UL,282,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,CAB700,CABLE,XW2Z-200B,2,OMRON,UL,283,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,CAB720,CABLE,XW2Z-200B,2,OMRON,UL,283,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,CAB740,CABLE,XW2Z-200K,2,OMRON,UL,284,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,CAB760,CABLE,XW2Z-200K,2,OMRON,UL,284,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,TBC780,CONNECTOR CONVERTED TERMINAL BLOCK,PCN-1T40,6,TOYOGIKEN,UL,286,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,TBC800,CONNECTOR CONVERTED TERMINAL BLOCK,PCN-1T40,6,TOYOGIKEN,UL,286,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,TBC820,CONNECTOR CONVERTED TERMINAL BLOCK,PCN-1T40,6,TOYOGIKEN,UL,286,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,TBC840,CONNECTOR CONVERTED TERMINAL BLOCK,PCN-1T40,6,TOYOGIKEN,UL,286,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,TBC860,CONNECTOR CONVERTED TERMINAL BLOCK,PCN-1T40,6,TOYOGIKEN,UL,286,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,TBC880,CONNECTOR CONVERTED TERMINAL BLOCK,PCN-1T40,6,TOYOGIKEN,UL,286,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,CAB780,CABLE,XW2Z-200B,6,OMRON,UL,287,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,CAB800,CABLE,XW2Z-200B,6,OMRON,UL,287,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,CAB820,CABLE,XW2Z-200B,6,OMRON,UL,287,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,CAB840,CABLE,XW2Z-200B,6,OMRON,UL,287,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,CAB860,CABLE,XW2Z-200B,6,OMRON,UL,287,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,CAB880,CABLE,XW2Z-200B,6,OMRON,UL,287,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,IOR900,I/O RELAY TERMINAL,G70A-ZOC16-3,1,OMRON,UL,288,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,IOR910,I/O RELAY TERMINAL,G70A-ZOC16-3,1,OMRON,UL,288,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,IOR920,I/O RELAY TERMINAL,G70A-ZOC16-3,1,OMRON,UL,288,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,IOR930,I/O RELAY TERMINAL,G70A-ZOC16-3,1,OMRON,UL,288,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,IOR940,I/O RELAY TERMINAL,G70A-ZOC16-3,1,OMRON,UL,288,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,IOR950,I/O RELAY TERMINAL,G70A-ZOC16-3,1,OMRON,UL,288,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,CR900~F,RELAY,G3R-0A202SZN,1,OMRON,UL,288,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,CR910~F,RELAY,G3R-0A202SZN,1,OMRON,UL,288,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,CR920~F,RELAY,G3R-0A202SZN,1,OMRON,UL,288,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,CR930~F,RELAY,G3R-0A202SZN,1,OMRON,UL,288,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,CR940~F,RELAY,G3R-0A202SZN,1,OMRON,UL,288,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,CR950~F,RELAY,G3R-0A202SZN,1,OMRON,UL,288,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,,RELAY,G3R-0A202SZN,90,OMRON,UL,288,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,CAB900,CABLE,G79-0200C-175,1,OMRON,UL,288,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,CAB920,CABLE,G79-0200C-175,1,OMRON,UL,288,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,CAB940,CABLE,G79-0200C-175,1,OMRON,UL,288,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,IOR960,I/O RELAY TERMINAL,G70A-ZOC16-3,1,OMRON,UL,289,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,IOR970,I/O RELAY TERMINAL,G70A-ZOC16-3,1,OMRON,UL,289,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,CR960-F,RELAY,G2R-1-SN,1,OMRON,UL,289,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,CR970-F,RELAY,G2R-1-SN,1,OMRON,UL,289,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,,RELAY,G2R-1-SN,30,OMRON,UL,289,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,CAB960,CABLE,G79-0200C-175,1,OMRON,UL,289,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,TBC980,CONNECTOR CONVERTED TERMINAL BLOCK,PCN-1T40,1,TOYOGIKEN,UL,290,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,TBC1000,CONNECTOR CONVERTED TERMINAL BLOCK,PCN-1T40,1,TOYOGIKEN,UL,290,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,CAB980,CABLE,XW2Z-200B,1,OMRON,UL,290,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,CAB1000,CABLE,XW2Z-200B,1,OMRON,UL,290,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,TBC1020,CONNECTOR CONVERTED TERMINAL BLOCK,PCN-1T40,1,TOYOGIKEN,UL,292,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,TBC1040,CONNECTOR CONVERTED TERMINAL BLOCK,PCN-1T40,1,TOYOGIKEN,UL,292,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,CAB1020,CABLE,XW2Z-200K,1,OMRON,UL,292,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,CAB1040,CABLE,XW2Z-200K,1,OMRON,UL,292,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,TBC1060,CONNECTOR CONVERTED TERMINAL BLOCK,PCN-1T40,1,TOYOGIKEN,UL,294,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,TBC1080,CONNECTOR CONVERTED TERMINAL BLOCK,PCN-1T40,1,TOYOGIKEN,UL,294,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,CAB1060,CABLE,XW2Z-200B,1,OMRON,UL,294,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,CAB1080,CABLE,XW2Z-200B,1,OMRON,UL,294,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,EBZ1030,BUZZER,XVS96BMBP,1,Digital,UL,295,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,AMP1060,ENCODER CONVERTER,NCV-20NGNLW,1,NSD,●,298,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,AMP1070,ENCODER CONVERTER,NCV-20NGNLW,1,NSD,●,298,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,AMP1080,ENCODER CONVERTER,NCV-20NGNLW,1,NSD,●,298,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,AMP1090,ENCODER CONVERTER,NCV-20NGNLW,1,NSD,●,298,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,TB,TERMINAL BLOCK,BNH15MWTUK15,1set,idec,UL,307,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 CONTROL PANEL,,Vise Action Latch,E3-16-35,4,NBK,,307,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL117,AC115V (R),AC115V (R),1,FUJI,RU,1,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL180,DC24V (R),DC24V (R),1,FUJI,RU,1,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL190,DC24V (R),DC24V (R),1,FUJI,RU,1,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL170,DC24V (W),DC24V (W),1,FUJI,RU,1,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL353,DC24V (R),DC24V (R),1,FUJI,RU,1,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL356,DC24V (R),DC24V (R),1,FUJI,RU,1,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL154D,DC24V (G),DC24V (G),1,FUJI,RU,1,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL154E,DC24V (G),DC24V (G),1,FUJI,RU,1,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL154F,DC24V (R),DC24V (R),1,FUJI,RU,1,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL1550,DC24V (G),DC24V (G),1,FUJI,RU,1,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL1551,DC24V (G),DC24V (G),1,FUJI,RU,1,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL1552,DC24V (R),DC24V (R),1,FUJI,RU,1,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL1553,DC24V (G),DC24V (G),1,FUJI,RU,1,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL1554,DC24V (G),DC24V (G),1,FUJI,RU,1,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL1555,DC24V (R),DC24V (R),1,FUJI,RU,1,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL1556,DC24V (R),DC24V (R),1,FUJI,RU,1,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL1558,DC24V (R),DC24V (R),1,FUJI,RU,1,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL1559,DC24V (R),DC24V (R),1,FUJI,RU,1,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL155A,DC24V (R),DC24V (R),1,FUJI,RU,1,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL155B,DC24V (G),DC24V (G),1,FUJI,RU,1,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL155C,DC24V (W),DC24V (W),1,FUJI,RU,1,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL155D,DC24V (G),DC24V (G),1,FUJI,RU,1,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL155E,DC24V (G),DC24V (G),1,FUJI,RU,1,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL155F,DC24V (G),DC24V (G),1,FUJI,RU,1,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL1560,DC24V (O),DC24V (O),1,FUJI,RU,1,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL1561,DC24V (O),DC24V (O),1,FUJI,RU,1,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL1562,DC24V (O),DC24V (O),1,FUJI,RU,1,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL1563,DC24V (O),DC24V (O),1,FUJI,RU,1,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL1564,DC24V (O),DC24V (O),1,FUJI,RU,1,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL1565,DC24V (O),DC24V (O),1,FUJI,RU,1,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL1582,DC24V (G),DC24V (G),1,FUJI,RU,1,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL1583,DC24V (G),DC24V (G),1,FUJI,RU,1,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,PL1584,DC24V (R),DC24V (R),1,FUJI,RU,1,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,DS126,DOOR SWITCH,Z-15GW2-B,1,OMRON,RU,2,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,DS126,COVER,AP-B,1,OMRON,RU,2,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,CP151,CIRCUIT PROTECTOR,"60103 (Multi9 C60 UL489) 1P, AC2A, C CURVE",1,FUJI,UL489 5kA,3,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
 OPERATION PANEL,CP151,COVER,ULM9T-COV,1,FUJI,UL489 5kA,3,151-E8810:601-0,UH1650 DIE CASTING MACHINE,45072
