Date,Plant,Shift,Machine Number,Part Description,Die Number,Indirect Downtime Reason,Indirect Downtime Minutes,Indirect Downtime Notes,ID DT Description,ID Start Time,ID Stop Time
7-Feb-23,AAC Plant 2,2,2250-6,946F Crankcase DC,19,Condition Check Die,30,e-polish,Die Related,08:45 PM,09:15 PM
8-Feb-23,AAC Plant 2,1,2250-11,BC01 Transmission Case DC,12,Clean Up,20,over 4s+d,Casting Process/Equipment,11:10 AM,11:30 AM
8-Feb-23,AAC Plant 2,1,2250-2,908K TAH AWD DC,2,Clean Up,10,over start,Casting Process/Equipment,11:30 AM,11:40 AM
8-Feb-23,AAC Plant 2,1,2250-3,908K TAH FWD DC,1,Die Change,0,scheduled die change,Die Related,03:00 PM,05:00 PM
8-Feb-23,AAC Plant 2,1,2250-7,A467 Transmission Housing DC,4,Condition Check Die,10,cold shot on part,Die Related,02:00 PM,02:10 AM
8-Feb-23,AAC Plant 2,1,2250-8,G300 TA HOUSING FWD DC,2,Die Change,0,scheduled die change,Die Related,02:00 PM,05:00 PM
8-Feb-23,AAC Plant 2,1,2250-8,G300 TA HOUSING FWD DC,4,Condition Check Die,10,cond check lamination,Die Related,05:50 AM,06:00 AM
8-Feb-23,AAC Plant 2,1,2250-8,19MY NONPTO TRANSMISSION CASE DC,1,Condition Check Die,60,cond checjk,Die Related,07:30 AM,08:30 AM
8-Feb-23,AAC Plant 2,1,800-1,908K Center Support DC,3,Condition Check Die,15,cond check,Die Related,12:15 PM,12:30 PM
8-Feb-23,AAC Plant 2,1,800-3,G300 CENTER SUPPORT DC,11,Water/Die Lube Supply,6,powder lube fault,Casting Process/Equipment,01:20 PM,01:26 PM
8-Feb-23,AAC Plant 2,1,800-3,G300 CENTER SUPPORT DC,11,Water/Die Lube Supply,16,powder lueb fault,Casting Process/Equipment,08:00 AM,08:16 AM
8-Feb-23,AAC Plant 2,1,800-3,G300 CENTER SUPPORT DC,11,Water/Die Lube Supply,23,conveyor belt breaker,Casting Process/Equipment,08:50 AM,09:13 AM
8-Feb-23,AAC Plant 2,2,2250-11,BC01 Transmission Case DC,12,N/G Tip or Sleeve Change,30,sleeve change,Casting Process/Equipment,12:50 AM,01:20 AM
8-Feb-23,AAC Plant 2,2,2250-7,A467 Adaptor DC,3,Die Change,0,scheduled die changhe,Die Related,05:15 PM,06:20 PM
9-Feb-23,AAC Plant 2,1,2250-10,984F Crankcase DC,1,Condition Check Die,15,ME adjust pwr cool,Die Related,03:25 PM,03:40 PM
9-Feb-23,AAC Plant 2,1,2250-11,BC01 Transmission Case DC,12,N/G Tip or Sleeve Change,110,flashed thru sleeve,Casting Process/Equipment,08:10 AM,10:00 AM
9-Feb-23,AAC Plant 2,1,2250-2,908K TAH AWD DC,2,Clean Up,10,over start,Casting Process/Equipment,11:30 AM,11:40 AM
9-Feb-23,AAC Plant 2,1,2250-3,908K TAH FWD DC,2,Die Change,0,scheduled die change,Die Related,03:30 PM,05:00 PM
9-Feb-23,AAC Plant 2,1,2250-8,19MY PTO TRANSMISSION CASE DC,4,Condition Check Die,20,PE developer check,Die Related,03:00 PM,03:20 PM
9-Feb-23,AAC Plant 2,1,2250-8,19MY PTO TRANSMISSION CASE DC,4,Die Change,370,waiting on die,Die Related,05:00 AM,11:10 AM
9-Feb-23,AAC Plant 2,1,800-2,G300 CENTER SUPPORT DC,13,Metal Delivery,12,metal low,Casting Process/Equipment,06:04 AM,06:16 AM
9-Feb-23,AAC Plant 2,1,800-2,G300 CENTER SUPPORT DC,13,Other (Indirect),30,cycle over low metal,Casting Process/Equipment,08:12 AM,08:42 AM
9-Feb-23,AAC Plant 2,1,800-3,G300 CENTER SUPPORT DC,11,Condition Check Machine,7,cond check shot monitor,Casting Process/Equipment,08:49 AM,08:56 AM
9-Feb-23,AAC Plant 2,2,2250-7,A467 Adaptor DC,3,Die Change,0,schd die change,Die Related,02:35 AM,05:00 AM
9-Feb-23,AAC Plant 2,2,2250-8,19MY PTO TRANSMISSION CASE DC,3,Die Change,85,shut down cold shot die change,Die Related,02:05 AM,04:30 AM
9-Feb-23,AAC Plant 2,2,2250-8,19MY PTO TRANSMISSION CASE DC,3,Metal Delivery,10,hot charge,Casting Process/Equipment,01:40 AM,01:50 AM
9-Feb-23,AAC Plant 2,2,2250-8,19MY PTO TRANSMISSION CASE DC,4,Die Change,75,due to discoloration ng,Die Related,11:35 PM,12:50 AM
9-Feb-23,AAC Plant 2,2,2250-8,19MY PTO TRANSMISSION CASE DC,4,Condition Check Die,35,cold shut discoloration,Die Related,10:25 PM,11:00 PM
9-Feb-23,AAC Plant 2,2,800-2,G300 CENTER SUPPORT DC,13,Condition Check Machine,33,cond check,Casting Process/Equipment,08:41 PM,09:14 PM
10-Feb-23,AAC Plant 2,1,2250-1,946F Crankcase DC,7,Clean Up,10,over start,Casting Process/Equipment,11:30 AM,11:40 AM
10-Feb-23,AAC Plant 2,1,2250-3,G300 TA HOUSING FWD DC,4,Condition Check Die,15,developer check,Die Related,10:30 AM,10:45 AM
10-Feb-23,AAC Plant 2,1,2250-8,19MY NONPTO TRANSMISSION CASE DC,1,Condition Check Die,15,cond check,Die Related,04:30 PM,04:45 PM
10-Feb-23,AAC Plant 2,1,500-2,B700 V6 Stator Wheel DC,10,Condition Check Die,60,cond check,Die Related,06:10 AM,07:10 AM
10-Feb-23,AAC Plant 2,1,500-3,G903 Stator Wheel DC,7,Condition Check Die,20,cond check,Die Related,01:55 PM,02:15 PM
10-Feb-23,AAC Plant 2,1,800-1,908K Center Support DC,3,Condition Check Die,13,cond check,Die Related,09:04 AM,09:17 AM
10-Feb-23,AAC Plant 2,2,800-1,908K Center Support DC,3,Die Change,60,die change,Die Related,12:30 AM,01:30 AM
11-Feb-23,AAC Plant 2,1,2250-8,19MY NONPTO TRANSMISSION CASE DC,1,Die Change,0,scheduledf die change,Die Related,07:30 AM,08:55 AM
11-Feb-23,AAC Plant 2,2,2250-3,G300 TA HOUSING FWD DC,4,Metal Delivery,10,molt metal low,Casting Process/Equipment,11:30 PM,11:40 AM
13-Feb-23,AAC Plant 2,1,2250-1,946F Crankcase DC,7,Clean Up,10,over start,Casting Process/Equipment,11:30 AM,11:40 AM
13-Feb-23,AAC Plant 2,1,2250-3,G298 TA HOUSING AWD DC,7,Condition Check Die,15,cond check lamination leaking on ss,Die Related,04:00 PM,04:15 PM
13-Feb-23,AAC Plant 2,1,2250-3,G298 TA HOUSING AWD DC,7,Die Change,0,scheduled die change,Die Related,05:00 AM,07:40 AM
13-Feb-23,AAC Plant 2,1,2250-8,19MY PTO TRANSMISSION CASE DC,4,Condition Check Die,15,developer checkj,Die Related,04:30 PM,04:45 PM
13-Feb-23,AAC Plant 2,1,800-1,908K Center Support DC,3,Condition Check Die,20,Low ej pins,Die Related,12:38 PM,12:58 PM
13-Feb-23,AAC Plant 2,1,800-1,908K Center Support DC,3,Condition Check Machine,40,condition check ng flow,Casting Process/Equipment,01:32 PM,02:12 PM
13-Feb-23,AAC Plant 2,2,2250-13,G300 TRANSMISSION CASE DC,15,Metal Delivery,25,metal molt alarm,Casting Process/Equipment,11:45 PM,12:10 AM
13-Feb-23,AAC Plant 2,2,2250-13,G300 TRANSMISSION CASE DC,15,Metal Delivery,-25,,,,
13-Feb-23,AAC Plant 2,2,2250-13,G300 TRANSMISSION CASE DC,5,Metal Delivery,25,molt metal alarm,Casting Process/Equipment,11:45 PM,12:10 AM
13-Feb-23,AAC Plant 2,2,2250-2,908K TAH AWD DC,2,Condition Check Die,15,cond check dicoloration,Die Related,08:15 PM,08:30 PM
13-Feb-23,AAC Plant 2,2,2250-8,19MY PTO TRANSMISSION CASE DC,4,Metal Delivery,10,ladle return time over,Casting Process/Equipment,02:10 AM,02:20 AM
13-Feb-23,AAC Plant 2,2,800-1,908K Center Support DC,2,Condition Check Die,25,cond check,Die Related,01:50 AM,02:15 AM
14-Feb-23,AAC Plant 2,1,2250-7,A467 Transmission Housing DC,4,Clean Up,25,clean belly pan,Casting Process/Equipment,04:20 PM,04:45 PM
14-Feb-23,AAC Plant 2,1,2250-9,19MY PTO TRANSMISSION CASE DC,4,Die Change,0,scheduled die change,Die Related,02:50 PM,05:00 PM
14-Feb-23,AAC Plant 2,1,500-3,G903 Stator Wheel DC,7,Condition Check Die,10,condition check die flashing over,Die Related,01:15 PM,01:25 PM
14-Feb-23,AAC Plant 2,2,2250-4,984F Crankcase DC,5,Die Change,0,carry over,Die Related,05:15 PM,06:30 PM
14-Feb-23,AAC Plant 2,2,2250-8,G300 TA HOUSING FWD DC,4,Die Change,165,carry over 1st,Die Related,05:15 PM,08:00 PM
14-Feb-23,AAC Plant 2,2,2250-9,881 Oil Pan DC,11,Die Change,85,shut down die change,Die Related,08:15 PM,09:40 PM
14-Feb-23,AAC Plant 2,2,800-2,G300 CENTER SUPPORT DC,12,Die Change,90,pulling die setting water leaks ss,Die Related,03:30 AM,05:00 AM
14-Feb-23,AAC Plant 2,2,800-2,G300 CENTER SUPPORT DC,9,Die Change,200,ej process t/o,Die Related,08:00 PM,11:20 PM
14-Feb-23,AAC Plant 2,2,800-2,G300 CENTER SUPPORT DC,9,Condition Check Die,10,cond check,Die Related,06:50 PM,07:00 PM
15-Feb-23,AAC Plant 2,1,2250-3,G298 TA HOUSING AWD DC,4,Condition Check Die,15,condition check ng,Die Related,08:55 AM,09:10 AM
15-Feb-23,AAC Plant 2,1,2250-3,G298 TA HOUSING AWD DC,4,Clean Up,0,die change during 4s+d,Casting Process/Equipment,09:20 AM,10:20 AM
15-Feb-23,AAC Plant 2,1,2250-5,G298 TA HOUSING AWD DC,3,Condition Check Die,30,condition check,Die Related,07:30 AM,08:00 AM
15-Feb-23,AAC Plant 2,1,2250-7,A467 Extension Housing DC,1,Die Change,0,scheduled die change,Die Related,05:20 AM,07:00 AM
15-Feb-23,AAC Plant 2,1,800-1,908K Center Support DC,3,Die Change,71,die change,Die Related,06:14 AM,07:25 AM
15-Feb-23,AAC Plant 2,1,800-2,G300 CENTER SUPPORT DC,1,Die Change,45,carry over die change,Die Related,05:15 AM,05:50 AM
15-Feb-23,AAC Plant 2,2,2250-3,908K TAH FWD DC,2,Die Change,0,scheduledd ie change,Die Related,05:15 PM,07:15 PM
15-Feb-23,AAC Plant 2,2,2250-3,908K TAH FWD DC,2,Clean Up,20,carry over 4s+d,Casting Process/Equipment,10:30 PM,10:50 PM
15-Feb-23,AAC Plant 2,2,2250-5,G298 TA HOUSING AWD DC,3,Condition Check Die,25,e-polish,Die Related,08:40 PM,09:05 PM
15-Feb-23,AAC Plant 2,2,2250-7,A467 Extension Housing DC,1,Die Change,0,sched die change,Die Related,01:00 AM,05:00 AM
15-Feb-23,AAC Plant 2,2,2250-7,A467 Extension Housing DC,1,Condition Check Die,20,cond check,Die Related,08:20 PM,08:40 PM
15-Feb-23,AAC Plant 2,2,2250-7,A467 Extension Housing DC,1,Condition Check Die,20,cond check,Die Related,07:45 PM,08:05 PM
15-Feb-23,AAC Plant 2,2,2250-8,G300 TA HOUSING FWD DC,4,Clean Up,5,over 4s+d,Casting Process/Equipment,11:50 AM,11:55 AM
15-Feb-23,AAC Plant 2,2,2250-9,881 Oil Pan DC,9,Clean Up,15,ulr fault,Casting Process/Equipment,06:40 PM,06:55 PM
15-Feb-23,AAC Plant 2,2,800-1,908K Center Support DC,1,Condition Check Die,20,cond check,Die Related,01:40 AM,02:00 AM
15-Feb-23,AAC Plant 2,2,800-1,908K Center Support DC,1,Condition Check Die,12,condition check,Die Related,09:42 PM,10:00 PM
15-Feb-23,AAC Plant 2,2,800-1,908K Center Support DC,1,Condition Check Die,18,condition chevk,Die Related,07:42 PM,08:00 PM
15-Feb-23,AAC Plant 2,2,800-1,908K Center Support DC,1,Condition Check Die,-12,,,,
15-Feb-23,AAC Plant 2,2,800-1,908K Center Support DC,1,Condition Check Die,-18,,,,
15-Feb-23,AAC Plant 2,2,800-1,908K Center Support DC,1,Condition Check Die,-20,,,,
16-Feb-23,AAC Plant 2,1,2250-8,19MY NONPTO TRANSMISSION CASE DC,1,Die Change,0,scheduled die change,Die Related,05:15 AM,07:30 AM
16-Feb-23,AAC Plant 2,2,2250-1,946F Crankcase DC,7,Date Stamp-ID,20,stuck date stamp,Casting Process/Equipment,05:15 AM,05:35 AM
16-Feb-23,AAC Plant 2,2,2250-5,G298 TA HOUSING AWD DC,3,Other (Indirect),10,e-stop was pushed,Casting Process/Equipment,01:30 AM,01:40 AM
16-Feb-23,AAC Plant 2,2,2250-7,A467 Adaptor DC,3,Die Change,0,scheduled die change,Die Related,01:00 AM,05:00 AM
16-Feb-23,AAC Plant 2,2,2250-8,G300 TA HOUSING FWD DC,4,Metal Delivery,10,hot charge,Casting Process/Equipment,03:35 AM,03:45 AM
16-Feb-23,AAC Plant 2,2,2250-8,19MY NONPTO TRANSMISSION CASE DC,1,Condition Check Die,20,cond check cold shot,Die Related,05:40 PM,06:00 PM
16-Feb-23,AAC Plant 2,2,2250-8,19MY NONPTO TRANSMISSION CASE DC,1,Die Change,0,scheduled die change,Die Related,06:00 PM,09:00 PM
17-Feb-23,AAC Plant 2,1,500-3,G903 Stator Wheel DC,7,Metal Delivery,40,low metal tenp,Casting Process/Equipment,02:50 PM,03:30 PM
17-Feb-23,AAC Plant 2,1,800-3,G300 CENTER SUPPORT DC,9,Condition Check Die,28,condition check,Die Related,11:36 AM,12:04 PM
17-Feb-23,AAC Plant 2,2,2250-8,G300 TA HOUSING FWD DC,4,Clean Up,105,waiting on back up to be ready,Casting Process/Equipment,03:00 AM,04:45 AM
17-Feb-23,AAC Plant 2,2,2250-8,G300 TA HOUSING FWD DC,4,Condition Check Die,20,condition check qc req,Die Related,02:40 AM,03:00 AM
17-Feb-23,AAC Plant 2,2,2250-8,G300 TA HOUSING FWD DC,4,Metal Delivery,10,hot charge out of metal,Casting Process/Equipment,01:20 AM,01:30 AM
17-Feb-23,AAC Plant 2,2,800-1,908K Center Support DC,1,Condition Check Die,10,cond check,Die Related,03:36 AM,03:46 AM
18-Feb-23,AAC Plant 2,1,2250-8,G300 TA HOUSING FWD DC,3,Metal Delivery,20,metal low,Casting Process/Equipment,09:00 AM,09:20 AM
18-Feb-23,AAC Plant 2,2,800-1,908K Center Support DC,1,Condition Check Die,20,cond check,Die Related,01:40 AM,02:00 AM
18-Feb-23,AAC Plant 2,2,800-1,908K Center Support DC,1,Condition Check Die,12,cond check,Die Related,09:04 AM,10:00 AM
18-Feb-23,AAC Plant 2,2,800-1,908K Center Support DC,1,Condition Check Die,18,cond check,Die Related,07:42 AM,08:00 AM
20-Feb-23,AAC Plant 2,1,2250-10,946F Crankcase DC,12,Die Change,0,scheduled die change,Die Related,05:00 AM,07:45 AM
20-Feb-23,AAC Plant 2,1,2250-12,BC01 Transmission Case DC,11,Condition Check Machine,20,cond check  spray robot,Casting Process/Equipment,09:45 AM,10:05 AM
20-Feb-23,AAC Plant 2,1,2250-3,G298 TA HOUSING AWD DC,5,Die Change,0,scheduled die change,Die Related,07:00 AM,08:30 AM
20-Feb-23,AAC Plant 2,1,2250-8,19MY NONPTO TRANSMISSION CASE DC,1,Die Change,0,scheduled die change,Die Related,05:00 AM,07:00 AM
20-Feb-23,AAC Plant 2,1,2250-8,19MY NONPTO TRANSMISSION CASE DC,1,Condition Check Die,15,developer check,Die Related,03:05 PM,03:20 PM
20-Feb-23,AAC Plant 2,1,500-3,G903 Stator Wheel DC,7,Metal Delivery,40,metal temp low,Casting Process/Equipment,06:20 AM,07:00 AM
20-Feb-23,AAC Plant 2,1,500-3,G903 Stator Wheel DC,7,Condition Check Die,15,cond check b-cavity balance,Die Related,02:35 PM,02:50 PM
20-Feb-23,AAC Plant 2,1,800-1,908K Center Support DC,1,Die Change,112,ng fg die change,Die Related,05:58 AM,07:50 AM
20-Feb-23,AAC Plant 2,1,800-1,908K Center Support DC,3,Condition Check Die,15,powder check,Die Related,08:27 AM,08:42 AM
20-Feb-23,AAC Plant 2,2,2250-4,984F Crankcase DC,5,Condition Check Die,15,cond check,Die Related,06:00 AM,06:15 AM
20-Feb-23,AAC Plant 2,2,2250-7,A467 Transmission Housing DC,4,Condition Check Die,15,cond check,Die Related,08:00 PM,08:15 PM
20-Feb-23,AAC Plant 2,2,2250-7,A467 Transmission Housing DC,4,Condition Check Die,120,waiting on pe,Die Related,08:35 PM,10:35 PM
20-Feb-23,AAC Plant 2,2,2250-7,A467 Transmission Housing DC,4,Condition Check Die,15,PE req dm,Die Related,03:50 AM,04:05 AM
20-Feb-23,AAC Plant 2,2,2250-7,A467 Transmission Housing DC,4,Condition Check Die,10,cond check,Die Related,06:40 PM,06:50 PM
20-Feb-23,AAC Plant 2,2,2250-7,A467 Transmission Housing DC,4,Die Change,0,scheduled die change,Die Related,05:15 PM,06:15 AM
20-Feb-23,AAC Plant 2,2,2250-7,A467 Transmission Housing DC,4,Condition Check Machine,55,cond check,Casting Process/Equipment,01:15 AM,02:10 AM
20-Feb-23,AAC Plant 2,2,2250-8,19MY NONPTO TRANSMISSION CASE DC,1,Metal Delivery,10,hot charge out of metal,Casting Process/Equipment,08:25 PM,08:35 PM
20-Feb-23,AAC Plant 2,2,2250-9,881 Oil Pan DC,9,Clean Up,20,ulr faukt,Casting Process/Equipment,08:45 AM,09:05 PM
21-Feb-23,AAC Plant 2,1,2250-1,946F Crankcase DC,7,Date Stamp-ID,10,over start setting tnnage,Casting Process/Equipment,05:15 AM,05:25 AM
21-Feb-23,AAC Plant 2,1,2250-5,G298 TA HOUSING AWD DC,2,Condition Check Die,20,cond check,Die Related,03:40 AM,04:00 AM
21-Feb-23,AAC Plant 2,1,2250-7,A467 Transmission Housing DC,3,N/G Tip or Sleeve Change,25,shot rod tip leaking,Casting Process/Equipment,10:40 AM,11:05 AM
21-Feb-23,AAC Plant 2,1,2250-7,A467 Transmission Housing DC,4,Condition Check Die,30,cond check cold shot,Die Related,06:10 AM,06:40 AM
21-Feb-23,AAC Plant 2,1,2250-7,A467 Transmission Housing DC,4,Condition Check Die,35,cond check cold shot,Die Related,06:55 AM,07:30 AM
21-Feb-23,AAC Plant 2,1,2250-7,A467 Transmission Housing DC,4,Die Change,60,scheduled die change,Die Related,07:30 AM,08:30 AM
21-Feb-23,AAC Plant 2,1,2250-8,19MY PTO TRANSMISSION CASE DC,4,Clean Up,0,scheduled die chaneg,Casting Process/Equipment,04:10 PM,05:00 PM
21-Feb-23,AAC Plant 2,1,2250-8,19MY PTO TRANSMISSION CASE DC,4,Die Change,0,scheduled die change,Die Related,05:20 AM,06:40 AM
21-Feb-23,AAC Plant 2,1,2250-9,881 Oil Pan DC,9,Die Change,95,die change,Die Related,01:10 PM,02:45 PM
21-Feb-23,AAC Plant 2,2,2250-14,G300 TRANSMISSION CASE DC,10,Die Change,70,die change,Die Related,12:25 AM,01:35 AM
21-Feb-23,AAC Plant 2,2,2250-5,G298 TA HOUSING AWD DC,5,Condition Check Die,15,e-polish,Die Related,05:15 PM,05:30 PM
21-Feb-23,AAC Plant 2,2,2250-7,A467 Transmission Housing DC,3,Die Change,0,scheduled die change,Die Related,03:00 AM,05:00 AM
21-Feb-23,AAC Plant 2,2,2250-8,19MY PTO TRANSMISSION CASE DC,4,Die Change,70,shut dcm down,Die Related,12:30 AM,01:40 AM
21-Feb-23,AAC Plant 2,2,500-3,G903 Stator Wheel DC,7,Condition Check Die,20,cond check,Die Related,12:40 AM,01:00 AM
21-Feb-23,AAC Plant 2,2,800-1,908K Center Support DC,3,Condition Check Die,15,cond check,Die Related,08:26 PM,08:41 PM
22-Feb-23,AAC Plant 2,1,2250-1,946F Crankcase DC,9,Water/Die Lube Supply,10,water flt/ PE working on water for 800-1,Die Related,12:40 PM,12:50 PM
22-Feb-23,AAC Plant 2,1,2250-8,19MY NONPTO TRANSMISSION CASE DC,1,Metal Delivery,10,ladle arm over run/ out of metal,Casting Process/Equipment,06:40 AM,06:50 AM
22-Feb-23,AAC Plant 2,1,500-2,B700 V6 Stator Wheel DC,10,Condition Check Die,20,cleaned die face,Die Related,07:50 AM,08:10 AM
22-Feb-23,AAC Plant 2,1,800-1,908K Center Support DC,3,Die Change,130,die change floor height,Die Related,01:10 PM,03:20 PM
22-Feb-23,AAC Plant 2,1,800-1,908K Center Support DC,3,Condition Check Die,154,cond check powder lube,Die Related,10:24 AM,12:58 PM
22-Feb-23,AAC Plant 2,1,800-1,908K Center Support DC,3,Condition Check Die,20,cond check floor height,Die Related,08:20 AM,08:40 AM
22-Feb-23,AAC Plant 2,2,800-1,908K Center Support DC,1,Condition Check Machine,15,3 ng bearing boss porosity,Casting Process/Equipment,12:05 AM,12:20 AM
23-Feb-23,AAC Plant 2,1,2250-11,BC01 Transmission Case DC,12,Die Change,60,broke sprue core,Die Related,02:00 PM,03:00 PM
23-Feb-23,AAC Plant 2,1,2250-13,G300 TRANSMISSION CASE DC,7,Condition Check Die,20,leakers; found leak on c4,Die Related,03:40 PM,04:00 PM
23-Feb-23,AAC Plant 2,1,2250-2,908K TAH FWD DC,1,Condition Check Die,10,discoloration; no leaks found,Die Related,02:25 PM,02:35 PM
23-Feb-23,AAC Plant 2,1,2250-5,G298 TA HOUSING AWD DC,5,Condition Check Die,20,water leak behind c3,Die Related,08:50 AM,09:10 AM
23-Feb-23,AAC Plant 2,1,2250-5,G298 TA HOUSING AWD DC,5,Clean Up,20,e polish/ qc request; 4s+d,Die Related,03:10 PM,03:30 PM
23-Feb-23,AAC Plant 2,1,2250-8,19MY PTO TRANSMISSION CASE DC,4,Condition Check Die,30,cracks; power cool water line came off,Die Related,09:15 AM,09:45 AM
23-Feb-23,AAC Plant 2,1,2250-8,19MY PTO TRANSMISSION CASE DC,4,Condition Check Die,40,cracks s/s; call PE,Die Related,02:50 PM,03:30 PM
23-Feb-23,AAC Plant 2,1,500-3,G903 Stator Wheel DC,7,Condition Check Die,10,clean die face,Die Related,01:50 PM,02:00 PM
23-Feb-23,AAC Plant 2,1,800-1,908K Center Support DC,1,Condition Check Die,22,floor height ng,Die Related,09:16 AM,09:38 AM
23-Feb-23,AAC Plant 2,2,2250-4,984F Crankcase DC,3,Die Change,60,DIE CHANGE,Die Related,05:15 PM,06:15 PM
23-Feb-23,AAC Plant 2,2,2250-8,19MY PTO TRANSMISSION CASE DC,4,Metal Delivery,10,hot charge; out of metal; call melt,Casting Process/Equipment,10:00 PM,10:10 PM
24-Feb-23,AAC Plant 2,1,2250-3,G300 TA HOUSING FWD DC,4,Die Change,0,scheduled die change,Die Related,04:00 PM,05:00 PM
24-Feb-23,AAC Plant 2,2,2250-3,908K TAH AWD DC,2,Die Change,0,scheduled die change,Die Related,05:15 AM,05:45 PM
24-Feb-23,AAC Plant 2,2,2250-3,908K TAH AWD DC,2,Condition Check Die,150,cold shot qc e,Die Related,11:50 PM,02:20 AM
24-Feb-23,AAC Plant 2,2,2250-8,19MY NONPTO TRANSMISSION CASE DC,1,Die Change,0,scheduled die change,Die Related,05:15 PM,05:55 PM
24-Feb-23,AAC Plant 2,2,2250-8,19MY NONPTO TRANSMISSION CASE DC,1,Metal Delivery,15,low metal,Casting Process/Equipment,03:45 AM,04:00 AM
24-Feb-23,AAC Plant 2,2,800-1,908K Center Support DC,1,Condition Check Die,18,cond check,Die Related,12:09 AM,12:27 AM
26-Feb-23,AAC Plant 2,2,800-3,G300 CENTER SUPPORT DC,10,Die Change,75,die change,Die Related,03:15 AM,04:30 AM
27-Feb-23,AAC Plant 2,1,2250-2,908K TAH FWD DC,1,Die Change,0,scheduled die change,Die Related,03:10 PM,04:30 PM
27-Feb-23,AAC Plant 2,1,2250-3,908K TAH AWD DC,2,Die Change,0,scheduled die change,Die Related,03:10 PM,04:30 PM
27-Feb-23,AAC Plant 2,1,2250-5,G298 TA HOUSING AWD DC,7,Condition Check Die,20,cond check,Die Related,07:05 AM,07:25 AM
27-Feb-23,AAC Plant 2,1,2250-7,A467 Transmission Housing DC,4,N/G Tip or Sleeve Change,65,ulr small bisc flashed out,Casting Process/Equipment,02:15 PM,04:20 PM
27-Feb-23,AAC Plant 2,1,2250-7,A467 Transmission Housing DC,4,Die Change,0,scheduled die change,Die Related,05:00 AM,06:00 AM
27-Feb-23,AAC Plant 2,1,2250-8,19MY NONPTO TRANSMISSION CASE DC,1,Condition Check Die,10,cond check discoloration,Die Related,01:00 PM,01:10 PM
27-Feb-23,AAC Plant 2,1,500-2,B700 V6 Stator Wheel DC,10,Date Stamp-ID,4,cycle over,Casting Process/Equipment,05:32 AM,05:36 AM
27-Feb-23,AAC Plant 2,1,500-2,B700 V6 Stator Wheel DC,10,Condition Check Die,5,cond checkk clean die face,Die Related,07:40 AM,07:45 AM
27-Feb-23,AAC Plant 2,1,500-2,B700 V6 Stator Wheel DC,10,Condition Check Die,30,cond check,Die Related,12:00 PM,12:30 PM
27-Feb-23,AAC Plant 2,2,2250-11,BC01 Transmission Case DC,13,Condition Check Machine,45,cond check part misloading at servo,Casting Process/Equipment,09:00 AM,09:45 AM
27-Feb-23,AAC Plant 2,2,2250-8,19MY PTO TRANSMISSION CASE DC,4,Metal Delivery,15,ladle return pto,Casting Process/Equipment,08:20 PM,08:35 PM
28-Feb-23,AAC Plant 2,1,1650-1,"103E Oil Pan, No. 1  DC",3,Metal Delivery,80,side shaker jammed,Casting Process/Equipment,07:10 AM,08:30 AM
28-Feb-23,AAC Plant 2,1,2250-11,BC01 Transmission Case DC,13,Other (Indirect),20,shaker jammed,Casting Process/Equipment,11:40 AM,12:00 PM
28-Feb-23,AAC Plant 2,1,2250-11,BC01 Transmission Case DC,13,Clean Up,10,over 4s+d,Casting Process/Equipment,02:00 PM,02:10 PM
28-Feb-23,AAC Plant 2,1,2250-3,908K TAH FWD DC,1,Die Change,0,scheduled die change,Die Related,07:45 AM,10:00 AM
